clean_title,clean_author,subjects,source
"Rooms, The",Michael Hemmingson,"['Fiction, erotica, general']",openlibrary.org
Rootkits & Bootkits,Alex Matrosov,"['Computer security', 'Malware (computer software)']",openlibrary.org
Roots,Alex Haley,"['Blacks', 'History', 'African American families', 'African Americans', 'Afro-Americans', 'Alex Haley', 'Biography', 'Family', 'Haley family', 'Kinte family', 'Kinte family.', 'Noirs américains', 'Biographies', 'Gambia', 'Africa', 'Fiction', 'Familia Haley', 'Historical fiction', 'Familia Kinte', 'African American', 'Families', 'Family Reunions', 'Genealogy', 'Plantation life', 'Slavery', 'African Continental Ancestry Group', 'African americans, biography', 'Haley, alex, 1921-1992', 'Large type books', 'Race identity', 'National Black Family Month', 'Poetry (poetic works by one author)', 'Linguistic analysis (linguistics)', 'Linguistics, research', 'Computational linguistics', 'Religion', 'Orphans', 'Church growth', 'Kinte (Famille)', 'Haley (Famille)', 'Noirs amr icains', 'Haley, Alex,']",openlibrary.org
Rope Burns,Robert Scott,"['Murder', 'Sex crimes', 'Fiction, general']",openlibrary.org
Rope The Twisted Life & Crimes Of Harvey Glatman,Michael Newton,[],openlibrary.org
Rosario Tijeras,Jorge Franco,"['Asesinos', 'Assassins', 'Drug traffic', 'Ficción', 'Fiction', 'Triangles (Interpersonal relations)', 'Triángulos amorosos', 'Tráfico de drogas', 'Colombian fiction', 'Fiction, general', 'Colombia, fiction', 'Fiction, romance, general', 'Friendship, fiction', 'Spanish text']",openlibrary.org
Rose City Vice,Phil Stanford,"['Organized crime', 'Police corruption', 'Oregon, biography', 'Gangsters -- Oregon -- Portland -- Biography', 'Organized crime -- Oregon -- Portland -- History', 'Police corruption -- Oregon -- Portland -- History', 'Political corruption -- Oregon -- Portland -- History', 'HISTORY / United States / State & Local / Pacific Northwest (OR, WA)', 'POLITICAL SCIENCE / American Government / Local', 'TRUE CRIME / Murder', 'TRUE CRIME / Organized Crime', 'Gangsters', 'Political corruption', 'Oregon -- Portland']",openlibrary.org
Rosemarie Trockel,Kunsthaus Bregenz,[],openlibrary.org
Rosen'S Emergency Medicine V2 (Concepts And,John Marx,[],openlibrary.org
Rotten To The Core 2 The Stink Of Betrayal,Ghost,[],openlibrary.org
Rotten To The Core 3 Survival Of The Richest,Ghost,[],openlibrary.org
Rotting Dead F*Cks,Matt Shaw,[],openlibrary.org
"Rough Guide To Heavy Metal, The",Essi Berelian,"['Dictionaries', 'Heavy metal (Music)', 'Bio-bibliography', 'History and criticism', 'Discography', 'Rock musicians', 'Biography', 'Rock groups']",openlibrary.org
Rough Riders,Habu,"['Fiction, gay', 'Fiction, erotica, general']",openlibrary.org
Rough Trade,Steve Jackson,"['Murder', 'Informers', 'Murder, united states', 'Crime', 'Case studies']",openlibrary.org
Rough Work,Frank Frazetta,"['American Drawing', 'Drawing, American', 'Fantasy in art', 'Graphic arts, technique']",openlibrary.org
Route Des Maisons Rouges 1,Giuliano Monni,[],openlibrary.org
Rover Red Charlie,Garth Ennis,"['Comics & graphic novels, horror', 'Dogs', 'Comic books, strips', 'Fiction']",openlibrary.org
Roy G Krenkel Father Of The Heoric Fantasy,Andrew Damsits,[],openlibrary.org
Royal Blood,Alejandro Jodorowsky,"['Erotic comic books, strips', 'Historical fiction', 'Comic books, strips', 'Comics & graphic novels, fantasy']",openlibrary.org
Royal Geographical Society World Atlas,,[],openlibrary.org
Rozalyn 2 Vengence Of The Heart,Shan,[],openlibrary.org
Rubens,Maria Varshavskaya,"['Classicism in art', 'Criticism and interpretation', 'History of art & design styles: c 1400 to c 1600', 'History of art & design styles: c 1600 to c 1800', 'Individual artists', 'Painting & paintings', 'Art & Art Instruction', 'Art', 'General', 'Individual Artist']",openlibrary.org
Rubens,Susan Lawson,"['Criticism and interpretation', 'Themes, motives', 'Schilderijen']",openlibrary.org
Rubens And His Women,Dagmar Feghelm,"['Women in art', 'Frau', 'Bildnismalerei', 'Rubens, peter paul, sir, 1577-1640']",openlibrary.org
Ruckman Reference Bible,,[],openlibrary.org
Rudolph'S Pediatrics 22 Edition,Colin D. Rudolph,"['Pediatrics', 'Med069000', 'Cs.hlth.genrl_hlth', 'Cs.nurse.child']",openlibrary.org
Rue Morgue Magazine'S Horror Movie Heroes,Dave Alexander,[],openlibrary.org
"Rugged Life, The",Clint Emerson,[],openlibrary.org
Runaway Girl,Carissa Phelps,"['Sexually abused children', 'Runaway children', 'Biography', 'Prostitution', 'California, biography']",openlibrary.org
"Runaway, The",Martina Cole,"['Runaway teenagers', 'Criminals', 'Fiction', 'Fiction, mystery & detective, general', 'Fiction, thrillers, general']",openlibrary.org
Runes From The Woodpile,John Post,[],openlibrary.org
Runes Guidebook,Bianca Luna,"['Runes', 'Tarot']",openlibrary.org
Runnin' Down A Dream - Tom Petty And The,Tom Petty,[],openlibrary.org
Running With Bonnie And Clyde,John Phillips,"['Huntsville', 'Criminals', 'Prison violence', 'Biography', 'Outlaws', 'Barrow, clyde, 1909-1934', 'Parker, bonnie, 1910-1934', 'Texas, biography']",openlibrary.org
Running With Scissors (P) (352 Pgs),Augusten Burroughs,[],openlibrary.org
Running With Scissors (315 Pages),Augusten Burroughs,[],openlibrary.org
Running With Scissors (331 Pgs),Augusten Burroughs,[],openlibrary.org
Russian Criminal Tattoo,,[],openlibrary.org
Russian Painting 1800-1945,Daniel Kiecol,[],openlibrary.org
Russian Prison Tattoos Codes Of Authority,Alix Lambert,[],openlibrary.org
Rust & Stardust,T. Greenwood,"['Kidnapping victims', 'Ex-convicts', 'Life change events', 'Fiction', 'Fiction, biographical', 'Fiction, suspense', 'Sexual abuse victims', 'Child sexual abuse', 'Suspense fiction']",openlibrary.org
Ruthless,Cairo,"['Fiction, african american, erotica', 'African americans, fiction', 'African Americans', 'Revenge', 'Fiction', 'Fiction, african american & black, erotica']",openlibrary.org
Ruthless Empire: Royal Elite Book 6,Rina Kent,[],openlibrary.org
Rx Vol. 6,,[],openlibrary.org
Rx Vol. 7,Gakken,[],openlibrary.org
S & M,Thomas S Weinberg,"['Sexual dominance and submission', 'Sadomasochism']",openlibrary.org
Saber: Mad Society,Saber,[],openlibrary.org
Sabine'S Notebook,Nick Bantock,"['Imaginary letters', 'Toy and movable books', 'Specimens', 'Lettres fictives', 'Spécimens', 'Livres animés', 'Livres-jeux', 'Griffin (fictitious character : bantock), fiction', 'Sabine (fictitious character : bantock), fiction', 'Fiction, general', 'London (england), fiction', 'Great britain, fiction']",openlibrary.org
Sacre Bleu (A Comedy D'Art),Christopher Moore,[],openlibrary.org
Sacred Blacksmith V1,Isao Miura,[],openlibrary.org
Sacred Blacksmith V3,Isao Miura,[],openlibrary.org
Sacred Blacksmith V5,Isao Miura,[],openlibrary.org
Sacred Blackwmith V8,Isao Miura,[],openlibrary.org
"Sacred History Of The World, The",Jonathan Black,[],openlibrary.org
Sacred Mirrors: The Visionary Art Of Alex Grey,Alex Grey,[],openlibrary.org
Sacred Sexuality A Manual For Living Bliss,Michael Mirdad,[],openlibrary.org
Sacred Sexuality Ancient Egyptian Tantric Yoga,Muata Ashby,[],openlibrary.org
Sacred Sexuality The Erotic Spirit In The World'S,Georg Feuerstein,[],openlibrary.org
Sacred Symbols,Robert Adkinson,"['Symbolism', 'Signs and symbols', 'Emblems']",openlibrary.org
Sacred Trust,Meg O'Brien,"['California, fiction', 'Fiction, mystery & detective, women sleuths', 'Fiction, psychological', 'Fiction, suspense', 'Fiction, thrillers, suspense']",openlibrary.org
"Sacrifice, The",Joyce Oates,"['African American girls', 'Race relations', 'Teenage girls', 'Crimes against', 'Fiction', 'Fiction, general', 'New jersey, fiction']",openlibrary.org
Sadao Hasegawa,Aubrey Walter,[],openlibrary.org
Sade,Jean-Pascal Hesse,[],openlibrary.org
Sade'S Secret,Wahida Clark,[],openlibrary.org
Sadopaidela,,[],openlibrary.org
Safire,Ty'Son,[],openlibrary.org
Saga Book One,Brian Vaughan,[],openlibrary.org
Saga Compendium One,Brian Vaughan,[],openlibrary.org
Saga V1,Brian Vaughan,[],openlibrary.org
Saga V2,Brian Vaughan,[],openlibrary.org
Saga V3,Brian Vaughan,[],openlibrary.org
Saga V4,Brian Vaughan,[],openlibrary.org
Saga V5,Brian Vaughan,[],openlibrary.org
Saga V7,Brian Vaughan,[],openlibrary.org
Saga V8,Brian Vaughan,[],openlibrary.org
Saga V9,Brian Vaughan,[],openlibrary.org
Sailor Jerry Tattoo Flash V2,Michael Malone,[],openlibrary.org
Sailor Jerry Tattoo Flash V3,Michael Malone,[],openlibrary.org
Sailor Jerry'S Tattoo Stencils Ii,Kate Hellenbrand,"['Catalogs', 'Pictorial works', 'Stencils and stencil cutting', 'Tattooing', 'Stencil work']",openlibrary.org
Sailor Twain,Mark Siegel,"['Mermaids', 'Comic books, strips', 'Fantasy', 'River boats', 'Comic', 'Amerikanisches Englisch', 'Juvenile fiction']",openlibrary.org
Saiyuki V2 Resurrected Edition,Kazuya Minekura,[],openlibrary.org
Saiyuki V3,Kazuya Minekura,[],openlibrary.org
Saiyuki V4,Kazuya Minekura,[],openlibrary.org
Saki The Succubus Hungers Tonight 1,Mikokuno Homare,[],openlibrary.org
Saki The Succubus Hungers Tonight 3,Mikokuno Homare,['Literature'],openlibrary.org
Saki The Succubus Hungers Tonight 4,Mikokuno Homare,['Literature'],openlibrary.org
Saki The Succubus Hungers Tonight 5,Mikokuno Homare,['Literature'],openlibrary.org
Sakuran Blossoms Wild,Moyoco Anno,[],openlibrary.org
Salem Falls,Jodi Picoult,"['Fiction', 'Preparatory school teachers', 'Ex-convicts in fiction', 'Statutory rape', 'Ex-convicts', 'Statutory rape in fiction', 'Diners (Restaurants)', 'Witches', 'Preparatory school teachers in fiction', 'Witches in fiction', 'New Hampshire in fiction', 'Literature', 'Teacher-student relationships', 'Fiction, romance, suspense', 'New hampshire, fiction', 'Teachers, fiction']",openlibrary.org
Sally Rand American Sex Symbol,William Hazelgrove,['Literature'],openlibrary.org
Saltier Than Ever 3,Aleta Williams,[],openlibrary.org
Salty Drama In The Hood,Aleta Williams,[],openlibrary.org
Salvador Dali,Norbert Wolf,[],openlibrary.org
Salvador Dali,Edmund Swinglehurst,[],openlibrary.org
Salvador Dali,Harry Abrams,[],openlibrary.org
Salvador Dali'S Dream Of Venus,Ingrid Schaffner,"['Criticism and interpretation', 'Exhibitions', 'Installations (Art)', ""New York World's Fair (1939-1940)"", 'Surrealism', ""New York World's Fair (1939-1940 : New York, N.Y.)"", 'Dali, salvador, 1904-1989', ""New York World's Fair (1939-1940 : New York, N.Y.) http://id.loc.gov/authorities/names/n82144169"", 'Exhibition buildings', ""New York World's Fair (1939-1940 : New York, N.Y.) (uri) http://id.loc.gov/authorities/names/n82144169 (uri) http://viaf.org/viaf/sourceID/LC|n82144169""]",openlibrary.org
"Samaritan, The",Fred Venturini,[],openlibrary.org
"Sambo Encyclopedia, The",Steve Scott,[],openlibrary.org
Samurai & Ninja,Antony Cummins,"['Samurai', 'Bushido', 'Japan, history, military', 'History', 'Ninja', 'Military History']",openlibrary.org
Samurai Executioner,Kazuo Koike,"['Comic books, strips', 'History', 'Japan, fiction', 'Comics & graphic novels, manga, general', 'Samurai']",openlibrary.org
Samurai Harem Asu No Yoichi Vol 7,Yu Minamoto,[],openlibrary.org
"Samurai Warrior, The",Ben Hubbard,"['Samurai', 'Military art and science', 'Conduct of life']",openlibrary.org
"Samurai, The",Robert Samuel,"['Samurai', 'History']",openlibrary.org
Samurai: Isle With No Name,Jean-Francois Di Giorgio,[],openlibrary.org
"San Antonio, Austin, & Texas Backcountry Road Trip",Amy Balfour,"['Guidebooks', 'Description and travel', 'Automobile travel', 'Texas, guidebooks', 'San antonio (tex.)', 'Austin (tex.)']",openlibrary.org
Sand & Fury (A Scream Queen Adventure),Ho Che Anderson,"['Comics & graphic novels, horror', 'Horror comic books, strips']",openlibrary.org
Sand Castle,Pierre Levy,[],openlibrary.org
"Sandman Book One, The",Neil Gaiman,['Literature'],openlibrary.org
"Sandman Book Two, The",Neil Gaiman,[],openlibrary.org
"Sandman Endless Nights, The",Neil Gaiman,[],openlibrary.org
"Sandman King Of Dreams, The",Alisa Kwitney,"['Miscellanea', 'Sandman (Comic strip)', 'Comic books, strips, etc.', 'Dreams', 'Comic books, strips', 'Nightmares']",openlibrary.org
"Sandman Omnibus V2, The",Neil Gaiman,[],openlibrary.org
"Sandman Overture Deluxe Edition, The",Neil Gaiman,[],openlibrary.org
"Sandman V1 Preludes & Nocturnes, The",Neil Gaiman,[],openlibrary.org
"Sandman V10 The Wake, The",Neil Gaiman,[],openlibrary.org
"Sandman V11 The Dream Hunters, The",Neil Gaiman,[],openlibrary.org
Sandman V2 The Doll'S House,Neil Gaiman,[],openlibrary.org
Sandman V3 Dream Country,Neil Gaiman,[],openlibrary.org
"Sandman V4 Season Of Mists, The",Neil Gaiman,[],openlibrary.org
Sandman V6 Fables And Reflections,Neil Gaiman,[],openlibrary.org
Sandman V7 Brief Lives,Neil Gaiman,[],openlibrary.org
Sandman V9 Kindley Ones,Neil Gaiman,[],openlibrary.org
"Sands Of Time, The",Sidney Sheldon,"['Sidney Sheldon', 'Adult', 'Romance', 'Romantic', 'Adventure', 'Crime', 'Fiction', 'Literature', 'Novels', 'Books', 'Paperbacks', 'e-books', 'Mystery', 'Intrigue', 'Spies', 'Political Thrillers', 'Thriller', 'Suspense', 'Religion', 'Nuns', 'Spain', 'skönlitteratur', 'New York Times reviewed', 'Spain, fiction', 'Fiction, general']",openlibrary.org
Sankarea Undying Love No 1,Mitsuru Hattori,[],openlibrary.org
Sankarea Undying Love No 4,Mitsuru Hattori,[],openlibrary.org
Sankarea Undying Love No 6,Mitsuru Hattori,[],openlibrary.org
Santa Muerte,Richmond Engelke,"['Fiction, mystery & detective, general', 'Young women, fiction', 'Mexican fiction']",openlibrary.org
Sapphira And The Slave Girl,Willa Cather,"['Fiction', 'African American families', 'Slavery', 'History', 'African Americans', 'Husband and wife', 'Blacks', 'Jealousy', 'Salmon', 'People with disabilities', 'Frontier and pioneer life', 'Schwarze', 'Sklaverei', 'Fiction, general', 'Large type books', 'American fiction', 'Dummies (Bookselling)']",openlibrary.org
Sarai 1,Masahiro Shibata,[],openlibrary.org
Sas & Elite Forces Guide Armed Combat,Martin Dougherty,[],openlibrary.org
Sas & Elite Forces Guide Extreme Unarmed Combat,Martin Dougherty,"['Hand-to-hand fighting', 'Combat']",openlibrary.org
Sas & Elite Forces Guide Sniper,Martin Dougherty,['Military art and science'],openlibrary.org
Sas And Elite Forces Guide Mental Endurance,Chris Mcnab,"['Infantry drill and tactics', 'Combat', 'Psychological aspects', 'Survival', 'Mental efficiency']",openlibrary.org
Sas And Elite Forces Guide Preparing To Survive,Chris Mcnab,"['Military art and science', 'Disaster relief', 'Survival']",openlibrary.org
Sas And Elite Forces Guide Prisoner Of War Escape,Chris Mcnab,[],openlibrary.org
Sas Anti-Surveillance & Counter-Surveillance,,[],openlibrary.org
Sas Jungle Survival,Barry Davies,"['Survival', 'Great britain, army', 'Wilderness survival', 'Long Now Manual for Civilization']",openlibrary.org
"Sas Survival Guide - For Any Climate, In Any",John Wiseman,[],openlibrary.org
Sas Survival Handbook,John Wiseman,"['Survival skills', 'Handbooks, manuals', 'Survival after airplane accidents, shipwrecks', 'Wilderness survival', 'Survival', 'Long Now Manual for Civilization', 'Dwellings, maintenance and repair', 'Outdoor life', 'Survival at sea', 'Safety measures']",openlibrary.org
Sas Survival Handbook 3Rd Ed.,John Wiseman,[],openlibrary.org
Sasha Banks The Boss,Marlow Martin,[],openlibrary.org
Satan Burger,Carlton Mellick,"['Devil', 'Fiction']",openlibrary.org
Satan'S Affair,H.D. Carlton,"['halloween', 'reverse harem', 'dark romance', 'suspense', 'vengeance', 'horror', 'Dark romance']",openlibrary.org
Satan'S Children,Robert Mayer,"['Case studies', 'Etiology', 'Multiple personality', 'Ritual abuse victims', 'Satanism', 'Child abuse', 'Fiction, mystery & detective, general']",openlibrary.org
"Satan'S Minions: A Guide To Fallen Angels, Demons",Corvis Nocturnum,[],openlibrary.org
Satan'S Undergroun,Lauren Stratford,[],openlibrary.org
"Satanic Bible 50Th Anniversary, The",Michael A. Aquino,[],openlibrary.org
"Satanic Narratives, The",Damien Ba'Al,[],openlibrary.org
"Satanic Paradigm, The",Winter Laake,[],openlibrary.org
"Satanic Scriptures X, The",Peter H. Gilmore,[],openlibrary.org
"Satanic,Paradigm,The",,[],openlibrary.org
Satanism Today,James Lewis,"['Satanism', 'Encyclopedias']",openlibrary.org
Satisfaction Guaranteed 350 Best Sex Tips Ever,Lisa Sussman,[],openlibrary.org
Satisfaction: The Art Of Female Orgasim,Kim Cattrall,[],openlibrary.org
Satisfy A Woman,Editors Of Cosmopolitan,[],openlibrary.org
Saucer County Run,Cornell Kelly,[],openlibrary.org
Saudades Do Brasil,Claude Levi-Strauss,"['Pictorial works', 'Indians of South America', 'Description and travel', 'Indians of south america, pictorial works', 'Brazil, description and travel', 'Photographs', 'Collections de photographies', 'Indiens', 'Portraits', 'Descriptions et voyages', 'Ouvrages illustrés', ""Indiens d'Amérique"", 'Caduveo (Indiens)', 'Photographie', 'Bororó (Indiens)', 'Nambicuara (Indiens)', 'Indigenes Volk', 'Reizen', 'Indianen', 'Ethnologie', ""Indien d'Amérique du Sud"", 'Amérindien (peuple)', 'Photographies', 'Caduveo (peuple)', 'Bororo (peuple brésilien)', 'Nambikwara (peuple)', 'Tupi-Kawahib (peuple)', '1939']",openlibrary.org
Sausagey Santa,Carlton Mellick,"['Sausages', 'Santa Claus', 'Christmas stories', 'Fiction']",openlibrary.org
Saute D'Orazio Barely Private,Sante D'Orazio,[],openlibrary.org
"Savage Art Of Bob Larkin V1, The",Bob Larkin,[],openlibrary.org
"Savage Detectives, The",Roberto Bolano,[],openlibrary.org
Savage Instinct (When Living Life Is An Everyday,Leila Jefferson,[],openlibrary.org
Savage Love,Leila Jefferson,[],openlibrary.org
Savage Shadows,Eileen Ross,"['Victimes de viol', 'Viol', 'Rape victims', 'Blind women', 'Crimes against', 'Case studies', 'Biography', 'Rape', 'Fiction, general']",openlibrary.org
